inning,half_inning,on_1b,on_2b,on_3b,outs,score_diff,leverage_index
6,top,1,1,1,1,4,2.6
6,top,0,0,0,2,-4,0.2
6,top,0,0,0,2,-3,0.3
6,top,0,0,0,2,-2,0.4
6,top,0,0,0,2,-1,0.5
6,top,0,0,0,2,0,0.7
6,top,0,0,0,2,1,0.7
6,top,0,0,0,2,2,0.5
6,top,0,0,0,2,3,0.4
6,top,0,0,0,2,4,0.2
6,top,0,0,1,2,-4,0.5
6,top,0,0,1,2,-3,0.8
6,top,0,0,1,2,-2,1.2
6,top,0,0,1,2,-1,1.6
6,top,0,0,1,2,0,2.1
6,top,0,0,1,2,1,2.1
6,top,0,0,1,2,2,1.6
6,top,0,0,1,2,3,1.1
6,top,0,0,1,2,4,0.7
6,top,0,1,0,2,-4,0.4
6,top,0,1,0,2,-3,0.7
6,top,0,1,0,2,-2,1.0
6,top,0,1,0,2,-1,1.4
6,top,0,1,0,2,0,1.8
6,top,0,1,0,2,1,1.8
6,top,0,1,0,2,2,1.4
6,top,0,1,0,2,3,1.0
6,top,0,1,0,2,4,0.7
6,top,0,1,1,2,-4,0.7
6,top,0,1,1,2,-3,1.0
6,top,0,1,1,2,-2,1.6
6,top,0,1,1,2,-1,2.2
6,top,0,1,1,2,0,2.9
6,top,0,1,1,2,1,3.2
6,top,0,1,1,2,2,2.7
6,top,0,1,1,2,3,2.0
6,top,0,1,1,2,4,1.4
6,top,1,0,0,2,-4,0.3
6,top,1,0,0,2,-3,0.5
6,top,1,0,0,2,-2,0.7
6,top,1,0,0,2,-1,1.0
6,top,1,0,0,2,0,1.3
6,top,1,0,0,2,1,1.3
6,top,1,0,0,2,2,1.1
6,top,1,0,0,2,3,0.8
6,top,1,0,0,2,4,0.5
6,top,1,0,1,2,-4,0.6
6,top,1,0,1,2,-3,1.0
6,top,1,0,1,2,-2,1.4
6,top,1,0,1,2,-1,2.0
6,top,1,0,1,2,0,2.7
6,top,1,0,1,2,1,2.8
6,top,1,0,1,2,2,2.4
6,top,1,0,1,2,3,1.8
6,top,1,0,1,2,4,1.2
6,top,1,1,0,2,-4,0.6
6,top,1,1,0,2,-3,0.9
6,top,1,1,0,2,-2,1.3
6,top,1,1,0,2,-1,1.9
6,top,1,1,0,2,0,2.5
6,top,1,1,0,2,1,2.6
6,top,1,1,0,2,2,2.3
6,top,1,1,0,2,3,1.7
6,top,1,1,0,2,4,1.1
6,top,1,1,1,2,-4,0.9
6,top,1,1,1,2,-3,1.4
6,top,1,1,1,2,-2,2.2
6,top,1,1,1,2,-1,3.1
6,top,1,1,1,2,0,4.1
6,top,1,1,1,2,1,4.5
6,top,1,1,1,2,2,4.1
6,top,1,1,1,2,3,3.2
6,top,1,1,1,2,4,2.3
6,bot,0,0,0,0,-4,0.8
6,bot,0,0,0,0,-3,1.1
6,bot,0,0,0,0,-2,1.4
6,bot,0,0,0,0,-1,1.6
6,bot,0,0,0,0,0,1.3
6,bot,0,0,0,0,1,0.9
6,bot,0,0,0,0,2,0.6
6,bot,0,0,0,0,3,0.3
6,bot,0,0,0,0,4,0.2
6,bot,0,0,1,0,-4,1.2
6,bot,0,0,1,0,-3,1.6
6,bot,0,0,1,0,-2,1.8
6,bot,0,0,1,0,-1,1.7
6,bot,0,0,1,0,0,1.3
6,bot,0,0,1,0,1,0.8
6,bot,0,0,1,0,2,0.5
6,bot,0,0,1,0,3,0.3
6,bot,0,0,1,0,4,0.2
6,bot,0,1,0,0,-4,1.3
6,bot,0,1,0,0,-3,1.7
6,bot,0,1,0,0,-2,2.0
6,bot,0,1,0,0,-1,2.0
6,bot,0,1,0,0,0,1.6
6,bot,0,1,0,0,1,1.1
6,bot,0,1,0,0,2,0.7
6,bot,0,1,0,0,3,0.4
6,bot,0,1,0,0,4,0.2
6,bot,0,1,1,0,-4,1.9
6,bot,0,1,1,0,-3,2.3
6,bot,0,1,1,0,-2,2.4
6,bot,0,1,1,0,-1,2.2
6,bot,0,1,1,0,0,1.7
6,bot,0,1,1,0,1,1.1
6,bot,0,1,1,0,2,0.7
6,bot,0,1,1,0,3,0.4
6,bot,0,1,1,0,4,0.2
6,bot,1,0,0,0,-4,1.4
6,bot,1,0,0,0,-3,1.9
6,bot,1,0,0,0,-2,2.3
6,bot,1,0,0,0,-1,2.4
6,bot,1,0,0,0,0,2.0
6,bot,1,0,0,0,1,1.3
6,bot,1,0,0,0,2,0.8
6,bot,1,0,0,0,3,0.5
6,bot,1,0,0,0,4,0.3
6,bot,1,0,1,0,-4,2.0
6,bot,1,0,1,0,-3,2.5
6,bot,1,0,1,0,-2,2.7
6,bot,1,0,1,0,-1,2.4
6,bot,1,0,1,0,0,1.7
6,bot,1,0,1,0,1,1.1
6,bot,1,0,1,0,2,0.7
6,bot,1,0,1,0,3,0.4
6,bot,1,0,1,0,4,0.2
6,bot,1,1,0,0,-4,2.2
6,bot,1,1,0,0,-3,2.7
6,bot,1,1,0,0,-2,3.1
6,bot,1,1,0,0,-1,3.0
6,bot,1,1,0,0,0,2.3
6,bot,1,1,0,0,1,1.5
6,bot,1,1,0,0,2,0.9
6,bot,1,1,0,0,3,0.6
6,bot,1,1,0,0,4,0.3
6,bot,1,1,1,0,-4,3.0
6,bot,1,1,1,0,-3,3.5
6,bot,1,1,1,0,-2,3.6
6,bot,1,1,1,0,-1,3.1
6,bot,1,1,1,0,0,2.2
6,bot,1,1,1,0,1,1.4
6,bot,1,1,1,0,2,0.9
6,bot,1,1,1,0,3,0.5
6,bot,1,1,1,0,4,0.3
6,bot,0,0,0,1,-4,0.5
6,bot,0,0,0,1,-3,0.8
6,bot,0,0,0,1,-2,1.0
6,bot,0,0,0,1,-1,1.2
6,bot,0,0,0,1,0,1.0
6,bot,0,0,0,1,1,0.7
6,bot,0,0,0,1,2,0.4
6,bot,0,0,0,1,3,0.3
6,bot,0,0,0,1,4,0.2
6,bot,0,0,1,1,-4,1.0
6,bot,0,0,1,1,-3,1.4
6,bot,0,0,1,1,-2,1.9
6,bot,0,0,1,1,-1,2.3
6,bot,0,0,1,1,0,2.1
6,bot,0,0,1,1,1,1.4
6,bot,0,0,1,1,2,0.9
6,bot,0,0,1,1,3,0.5
6,bot,0,0,1,1,4,0.3
6,bot,0,1,0,1,-4,1.1
6,bot,0,1,0,1,-3,1.5
6,bot,0,1,0,1,-2,1.9
6,bot,0,1,0,1,-1,2.1
6,bot,0,1,0,1,0,1.8
6,bot,0,1,0,1,1,1.2
6,bot,0,1,0,1,2,0.8
6,bot,0,1,0,1,3,0.5
6,bot,0,1,0,1,4,0.3
6,bot,0,1,1,1,-4,1.7
6,bot,0,1,1,1,-3,2.2
6,bot,0,1,1,1,-2,2.5
6,bot,0,1,1,1,-1,2.5
6,bot,0,1,1,1,0,2.1
6,bot,0,1,1,1,1,1.4
6,bot,0,1,1,1,2,0.9
6,bot,0,1,1,1,3,0.5
6,bot,0,1,1,1,4,0.3
6,bot,1,0,0,1,-4,1.0
6,bot,1,0,0,1,-3,1.5
6,bot,1,0,0,1,-2,1.9
6,bot,1,0,0,1,-1,2.1
6,bot,1,0,0,1,0,1.7
6,bot,1,0,0,1,1,1.1
6,bot,1,0,0,1,2,0.7
6,bot,1,0,0,1,3,0.4
6,bot,1,0,0,1,4,0.3
6,bot,1,0,1,1,-4,1.8
6,bot,1,0,1,1,-3,2.4
6,bot,1,0,1,1,-2,2.8
6,bot,1,0,1,1,-1,3.0
6,bot,1,0,1,1,0,2.6
6,bot,1,0,1,1,1,1.7
6,bot,1,0,1,1,2,1.1
6,bot,1,0,1,1,3,0.7
6,bot,1,0,1,1,4,0.4
6,bot,1,1,0,1,-4,1.9
6,bot,1,1,0,1,-3,2.6
6,bot,1,1,0,1,-2,3.1
6,bot,1,1,0,1,-1,3.3
6,bot,1,1,0,1,0,2.7
6,bot,1,1,0,1,1,1.8
6,bot,1,1,0,1,2,1.1
6,bot,1,1,0,1,3,0.7
6,bot,1,1,0,1,4,0.4
6,bot,1,1,1,1,-4,3.0
6,bot,1,1,1,1,-3,3.8
6,bot,1,1,1,1,-2,4.2
6,bot,1,1,1,1,-1,4.0
6,bot,1,1,1,1,0,3.3
6,bot,1,1,1,1,1,2.2
6,bot,1,1,1,1,2,1.4
6,bot,1,1,1,1,3,0.8
6,bot,1,1,1,1,4,0.5
6,bot,0,0,0,2,-4,0.3
6,bot,0,0,0,2,-3,0.4
6,bot,0,0,0,2,-2,0.6
6,bot,0,0,0,2,-1,0.8
6,bot,0,0,0,2,0,0.7
6,bot,0,0,0,2,1,0.5
6,bot,0,0,0,2,2,0.3
6,bot,0,0,0,2,3,0.2
6,bot,0,0,0,2,4,0.1
6,bot,0,0,1,2,-4,0.9
6,bot,0,0,1,2,-3,1.3
6,bot,0,0,1,2,-2,1.9
6,bot,0,0,1,2,-1,2.4
6,bot,0,0,1,2,0,2.2
6,bot,0,0,1,2,1,1.4
6,bot,0,0,1,2,2,0.9
6,bot,0,0,1,2,3,0.6
6,bot,0,0,1,2,4,0.3
6,bot,0,1,0,2,-4,0.8
6,bot,0,1,0,2,-3,1.2
6,bot,0,1,0,2,-2,1.6
6,bot,0,1,0,2,-1,2.0
6,bot,0,1,0,2,0,1.8
6,bot,0,1,0,2,1,1.2
6,bot,0,1,0,2,2,0.8
6,bot,0,1,0,2,3,0.5
6,bot,0,1,0,2,4,0.3
6,bot,0,1,1,2,-4,1.6
6,bot,0,1,1,2,-3,2.4
6,bot,0,1,1,2,-2,3.1
6,bot,0,1,1,2,-1,3.5
6,bot,0,1,1,2,0,2.9
6,bot,0,1,1,2,1,1.9
6,bot,0,1,1,2,2,1.2
6,bot,0,1,1,2,3,0.7
6,bot,0,1,1,2,4,0.4
6,bot,1,0,0,2,-4,0.6
6,bot,1,0,0,2,-3,0.9
6,bot,1,0,0,2,-2,1.2
6,bot,1,0,0,2,-1,1.5
6,bot,1,0,0,2,0,1.3
6,bot,1,0,0,2,1,0.8
6,bot,1,0,0,2,2,0.5
6,bot,1,0,0,2,3,0.3
6,bot,1,0,0,2,4,0.2
6,bot,1,0,1,2,-4,1.4
6,bot,1,0,1,2,-3,2.1
6,bot,1,0,1,2,-2,2.7
6,bot,1,0,1,2,-1,3.1
6,bot,1,0,1,2,0,2.7
6,bot,1,0,1,2,1,1.8
6,bot,1,0,1,2,2,1.1
6,bot,1,0,1,2,3,0.7
6,bot,1,0,1,2,4,0.4
6,bot,1,1,0,2,-4,1.4
6,bot,1,1,0,2,-3,2.0
6,bot,1,1,0,2,-2,2.6
6,bot,1,1,0,2,-1,2.9
6,bot,1,1,0,2,0,2.5
6,bot,1,1,0,2,1,1.6
6,bot,1,1,0,2,2,1.0
6,bot,1,1,0,2,3,0.6
6,bot,1,1,0,2,4,0.4
6,bot,1,1,1,2,-4,2.7
6,bot,1,1,1,2,-3,3.7
6,bot,1,1,1,2,-2,4.5
6,bot,1,1,1,2,-1,4.9
6,bot,1,1,1,2,0,4.0
6,bot,1,1,1,2,1,2.6
6,bot,1,1,1,2,2,1.7
6,bot,1,1,1,2,3,1.0
6,bot,1,1,1,2,4,0.6
7,top,0,0,0,0,-4,0.2
7,top,0,0,0,0,-3,0.4
7,top,0,0,0,0,-2,0.7
7,top,0,0,0,0,-1,1.0
7,top,0,0,0,0,0,1.5
7,top,0,0,0,0,1,1.7
7,top,0,0,0,0,2,1.4
7,top,0,0,0,0,3,1.0
7,top,0,0,0,0,4,0.6
7,top,0,0,1,0,-4,0.2
7,top,0,0,1,0,-3,0.4
7,top,0,0,1,0,-2,0.6
7,top,0,0,1,0,-1,1.0
7,top,0,0,1,0,0,1.5
7,top,0,0,1,0,1,2.0
7,top,0,0,1,0,2,1.9
7,top,0,0,1,0,3,1.5
7,top,0,0,1,0,4,1.1
7,top,0,1,0,0,-4,0.3
7,top,0,1,0,0,-3,0.5
7,top,0,1,0,0,-2,0.8
7,top,0,1,0,0,-1,1.2
7,top,0,1,0,0,0,1.9
7,top,0,1,0,0,1,2.3
7,top,0,1,0,0,2,2.0
7,top,0,1,0,0,3,1.5
7,top,0,1,0,0,4,1.1
7,top,0,1,1,0,-4,0.3
7,top,0,1,1,0,-3,0.5
7,top,0,1,1,0,-2,0.8
7,top,0,1,1,0,-1,1.3
7,top,0,1,1,0,0,2.0
7,top,0,1,1,0,1,2.5
7,top,0,1,1,0,2,2.6
7,top,0,1,1,0,3,2.3
7,top,0,1,1,0,4,1.7
7,top,1,0,0,0,-4,0.4
7,top,1,0,0,0,-3,0.6
7,top,1,0,0,0,-2,1.0
7,top,1,0,0,0,-1,1.6
7,top,1,0,0,0,0,2.4
7,top,1,0,0,0,1,2.7
7,top,1,0,0,0,2,2.3
7,top,1,0,0,0,3,1.7
7,top,1,0,0,0,4,1.2
7,top,1,0,1,0,-4,0.3
7,top,1,0,1,0,-3,0.5
7,top,1,0,1,0,-2,0.8
7,top,1,0,1,0,-1,1.3
7,top,1,0,1,0,0,2.0
7,top,1,0,1,0,1,2.8
7,top,1,0,1,0,2,3.0
7,top,1,0,1,0,3,2.5
7,top,1,0,1,0,4,1.8
7,top,1,1,0,0,-4,0.4
7,top,1,1,0,0,-3,0.7
7,top,1,1,0,0,-2,1.1
7,top,1,1,0,0,-1,1.8
7,top,1,1,0,0,0,2.7
7,top,1,1,0,0,1,3.4
7,top,1,1,0,0,2,3.2
7,top,1,1,0,0,3,2.6
7,top,1,1,0,0,4,1.9
7,top,1,1,1,0,-4,0.4
7,top,1,1,1,0,-3,0.6
7,top,1,1,1,0,-2,1.1
7,top,1,1,1,0,-1,1.7
7,top,1,1,1,0,0,2.6
7,top,1,1,1,0,1,3.5
7,top,1,1,1,0,2,3.9
7,top,1,1,1,0,3,3.6
7,top,1,1,1,0,4,2.8
7,top,0,0,0,1,-4,0.2
7,top,0,0,0,1,-3,0.3
7,top,0,0,0,1,-2,0.5
7,top,0,0,0,1,-1,0.8
7,top,0,0,0,1,0,1.2
7,top,0,0,0,1,1,1.3
7,top,0,0,0,1,2,1.0
7,top,0,0,0,1,3,0.6
7,top,0,0,0,1,4,0.4
7,top,0,0,1,1,-4,0.4
7,top,0,0,1,1,-3,0.7
7,top,0,0,1,1,-2,1.1
7,top,0,0,1,1,-1,1.6
7,top,0,0,1,1,0,2.4
7,top,0,0,1,1,1,2.5
7,top,0,0,1,1,2,1.8
7,top,0,0,1,1,3,1.3
7,top,0,0,1,1,4,0.8
7,top,0,1,0,1,-4,0.3
7,top,0,1,0,1,-3,0.6
7,top,0,1,0,1,-2,0.9
7,top,0,1,0,1,-1,1.4
7,top,0,1,0,1,0,2.1
7,top,0,1,0,1,1,2.3
7,top,0,1,0,1,2,1.8
7,top,0,1,0,1,3,1.3
7,top,0,1,0,1,4,0.8
7,top,0,1,1,1,-4,0.4
7,top,0,1,1,1,-3,0.7
7,top,0,1,1,1,-2,1.1
7,top,0,1,1,1,-1,1.6
7,top,0,1,1,1,0,2.5
7,top,0,1,1,1,1,2.8
7,top,0,1,1,1,2,2.7
7,top,0,1,1,1,3,2.1
7,top,0,1,1,1,4,1.4
7,top,1,0,0,1,-4,0.3
7,top,1,0,0,1,-3,0.5
7,top,1,0,0,1,-2,0.9
7,top,1,0,0,1,-1,1.4
7,top,1,0,0,1,0,2.0
7,top,1,0,0,1,1,2.3
7,top,1,0,0,1,2,1.8
7,top,1,0,0,1,3,1.3
7,top,1,0,0,1,4,0.8
7,top,1,0,1,1,-4,0.5
7,top,1,0,1,1,-3,0.8
7,top,1,0,1,1,-2,1.3
7,top,1,0,1,1,-1,2.0
7,top,1,0,1,1,0,3.1
7,top,1,0,1,1,1,3.3
7,top,1,0,1,1,2,2.9
7,top,1,0,1,1,3,2.2
7,top,1,0,1,1,4,1.5
7,top,1,1,0,1,-4,0.5
7,top,1,1,0,1,-3,0.8
7,top,1,1,0,1,-2,1.3
7,top,1,1,0,1,-1,2.1
7,top,1,1,0,1,0,3.2
7,top,1,1,0,1,1,3.6
7,top,1,1,0,1,2,3.1
7,top,1,1,0,1,3,2.3
7,top,1,1,0,1,4,1.6
7,top,1,1,1,1,-4,0.6
7,top,1,1,1,1,-3,1.0
7,top,1,1,1,1,-2,1.6
7,top,1,1,1,1,-1,2.6
7,top,1,1,1,1,0,3.9
7,top,1,1,1,1,1,4.5
7,top,1,1,1,1,2,4.4
7,top,1,1,1,1,3,3.6
7,top,1,1,1,1,4,2.6
7,top,0,0,0,2,-4,0.0
7,top,0,0,0,2,-3,0.2
7,top,0,0,0,2,-2,0.4
7,top,0,0,0,2,-1,0.5
7,top,0,0,0,2,0,0.8
7,top,0,0,0,2,1,0.8
7,top,0,0,0,2,2,0.6
7,top,0,0,0,2,3,0.3
7,top,0,0,0,2,4,0.2
7,top,0,0,1,2,-4,0.4
7,top,0,0,1,2,-3,0.7
7,top,0,0,1,2,-2,1.1
7,top,0,0,1,2,-1,1.7
7,top,0,0,1,2,0,2.5
7,top,0,0,1,2,1,2.5
7,top,0,0,1,2,2,1.7
7,top,0,0,1,2,3,1.1
7,top,0,0,1,2,4,0.6
7,top,0,1,0,2,-4,0.3
7,top,0,1,0,2,-3,0.6
7,top,0,1,0,2,-2,0.9
7,top,0,1,0,2,-1,1.4
7,top,0,1,0,2,0,2.1
7,top,0,1,0,2,1,2.2
7,top,0,1,0,2,2,1.5
7,top,0,1,0,2,3,0.9
7,top,0,1,0,2,4,0.6
7,top,0,1,1,2,-4,0.5
7,top,0,1,1,2,-3,0.9
7,top,0,1,1,2,-2,1.5
7,top,0,1,1,2,-1,2.3
7,top,0,1,1,2,0,3.4
7,top,0,1,1,2,1,3.9
7,top,0,1,1,2,2,3.1
7,top,0,1,1,2,3,2.0
7,top,0,1,1,2,4,1.2
7,top,1,0,0,2,-4,0.2
7,top,1,0,0,2,-3,0.4
7,top,1,0,0,2,-2,0.6
7,top,1,0,0,2,-1,1.0
7,top,1,0,0,2,0,1.5
7,top,1,0,0,2,1,1.6
7,top,1,0,0,2,2,1.2
7,top,1,0,0,2,3,0.7
7,top,1,0,0,2,4,0.4
7,top,1,0,1,2,-4,0.5
7,top,1,0,1,2,-3,0.8
7,top,1,0,1,2,-2,1.4
7,top,1,0,1,2,-1,2.1
7,top,1,0,1,2,0,3.1
7,top,1,0,1,2,1,3.4
7,top,1,0,1,2,2,2.6
7,top,1,0,1,2,3,1.7
7,top,1,0,1,2,4,1.1
7,top,1,1,0,2,-4,0.4
7,top,1,1,0,2,-3,0.8
7,top,1,1,0,2,-2,1.2
7,top,1,1,0,2,-1,1.9
7,top,1,1,0,2,0,2.9
7,top,1,1,0,2,1,3.2
7,top,1,1,0,2,2,2.5
7,top,1,1,0,2,3,1.7
7,top,1,1,0,2,4,1.0
7,top,1,1,1,2,-4,0.7
7,top,1,1,1,2,-3,1.2
7,top,1,1,1,2,-2,2.0
7,top,1,1,1,2,-1,3.1
7,top,1,1,1,2,0,4.7
7,top,1,1,1,2,1,5.4
7,top,1,1,1,2,2,4.5
7,top,1,1,1,2,3,3.3
7,top,1,1,1,2,4,2.1
7,bot,0,0,0,0,-4,0.8
7,bot,0,0,0,0,-3,1.2
7,bot,0,0,0,0,-2,1.6
7,bot,0,0,0,0,-1,1.9
7,bot,0,0,0,0,0,1.5
7,bot,0,0,0,0,1,0.8
7,bot,0,0,0,0,2,0.4
7,bot,0,0,0,0,3,0.2
7,bot,0,0,0,0,4,0.1
7,bot,0,0,1,0,-4,1.3
7,bot,0,0,1,0,-3,1.8
7,bot,0,0,1,0,-2,2.2
7,bot,0,0,1,0,-1,2.0
7,bot,0,0,1,0,0,1.5
7,bot,0,0,1,0,1,0.8
7,bot,0,0,1,0,2,0.4
7,bot,0,0,1,0,3,0.2
7,bot,0,0,1,0,4,0.1
7,bot,0,1,0,0,-4,1.3
7,bot,0,1,0,0,-3,1.8
7,bot,0,1,0,0,-2,2.3
7,bot,0,1,0,0,-1,2.4
7,bot,0,1,0,0,0,1.8
7,bot,0,1,0,0,1,0.9
7,bot,0,1,0,0,2,0.5
7,bot,0,1,0,0,3,0.3
7,bot,0,1,0,0,4,0.1
7,bot,0,1,1,0,-4,2.0
7,bot,0,1,1,0,-3,2.6
7,bot,0,1,1,0,-2,2.9
7,bot,0,1,1,0,-1,2.6
7,bot,0,1,1,0,0,1.7
7,bot,0,1,1,0,1,0.9
7,bot,0,1,1,0,2,0.5
7,bot,0,1,1,0,3,0.3
7,bot,0,1,1,0,4,0.1
7,bot,1,0,0,0,-4,1.4
7,bot,1,0,0,0,-3,2.0
7,bot,1,0,0,0,-2,2.6
7,bot,1,0,0,0,-1,3.0
7,bot,1,0,0,0,0,2.3
7,bot,1,0,0,0,1,1.2
7,bot,1,0,0,0,2,0.7
7,bot,1,0,0,0,3,0.4
7,bot,1,0,0,0,4,0.2
7,bot,1,0,1,0,-4,2.1
7,bot,1,0,1,0,-3,2.8
7,bot,1,0,1,0,-2,3.3
7,bot,1,0,1,0,-1,2.8
7,bot,1,0,1,0,0,1.7
7,bot,1,0,1,0,1,0.9
7,bot,1,0,1,0,2,0.5
7,bot,1,0,1,0,3,0.3
7,bot,1,0,1,0,4,0.1
7,bot,1,1,0,0,-4,2.2
7,bot,1,1,0,0,-3,3.0
7,bot,1,1,0,0,-2,3.6
7,bot,1,1,0,0,-1,3.5
7,bot,1,1,0,0,0,2.5
7,bot,1,1,0,0,1,1.3
7,bot,1,1,0,0,2,0.8
7,bot,1,1,0,0,3,0.4
7,bot,1,1,0,0,4,0.2
7,bot,1,1,1,0,-4,3.3
7,bot,1,1,1,0,-3,4.0
7,bot,1,1,1,0,-2,4.1
7,bot,1,1,1,0,-1,3.5
7,bot,1,1,1,0,0,2.3
7,bot,1,1,1,0,1,1.2
7,bot,1,1,1,0,2,0.7
7,bot,1,1,1,0,3,0.4
7,bot,1,1,1,0,4,0.2
7,bot,0,0,0,1,-4,0.5
7,bot,0,0,0,1,-3,0.8
7,bot,0,0,0,1,-2,1.1
7,bot,0,0,0,1,-1,1.4
7,bot,0,0,0,1,0,1.2
7,bot,0,0,0,1,1,0.6
7,bot,0,0,0,1,2,0.3
7,bot,0,0,0,1,3,0.2
7,bot,0,0,0,1,4,0.1
7,bot,0,0,1,1,-4,1.0
7,bot,0,0,1,1,-3,1.5
7,bot,0,0,1,1,-2,2.1
7,bot,0,0,1,1,-1,2.9
7,bot,0,0,1,1,0,2.5
7,bot,0,0,1,1,1,1.3
7,bot,0,0,1,1,2,0.7
7,bot,0,0,1,1,3,0.4
7,bot,0,0,1,1,4,0.2
7,bot,0,1,0,1,-4,1.0
7,bot,0,1,0,1,-3,1.5
7,bot,0,1,0,1,-2,2.1
7,bot,0,1,0,1,-1,2.6
7,bot,0,1,0,1,0,2.1
7,bot,0,1,0,1,1,1.1
7,bot,0,1,0,1,2,0.6
7,bot,0,1,0,1,3,0.3
7,bot,0,1,0,1,4,0.2
7,bot,0,1,1,1,-4,1.7
7,bot,0,1,1,1,-3,2.4
7,bot,0,1,1,1,-2,3.0
7,bot,0,1,1,1,-1,3.0
7,bot,0,1,1,1,0,2.5
7,bot,0,1,1,1,1,1.3
7,bot,0,1,1,1,2,0.7
7,bot,0,1,1,1,3,0.4
7,bot,0,1,1,1,4,0.2
7,bot,1,0,0,1,-4,1.0
7,bot,1,0,0,1,-3,1.5
7,bot,1,0,0,1,-2,2.1
7,bot,1,0,0,1,-1,2.5
7,bot,1,0,0,1,0,2.0
7,bot,1,0,0,1,1,1.1
7,bot,1,0,0,1,2,0.6
7,bot,1,0,0,1,3,0.3
7,bot,1,0,0,1,4,0.2
7,bot,1,0,1,1,-4,1.8
7,bot,1,0,1,1,-3,2.6
7,bot,1,0,1,1,-2,3.2
7,bot,1,0,1,1,-1,3.7
7,bot,1,0,1,1,0,3.1
7,bot,1,0,1,1,1,1.6
7,bot,1,0,1,1,2,0.9
7,bot,1,0,1,1,3,0.5
7,bot,1,0,1,1,4,0.3
7,bot,1,1,0,1,-4,1.9
7,bot,1,1,0,1,-3,2.7
7,bot,1,1,0,1,-2,3.6
7,bot,1,1,0,1,-1,4.0
7,bot,1,1,0,1,0,3.0
7,bot,1,1,0,1,1,1.6
7,bot,1,1,0,1,2,0.9
7,bot,1,1,0,1,3,0.5
7,bot,1,1,0,1,4,0.3
7,bot,1,1,1,1,-4,3.1
7,bot,1,1,1,1,-3,4.2
7,bot,1,1,1,1,-2,4.9
7,bot,1,1,1,1,-1,4.8
7,bot,1,1,1,1,0,3.7
7,bot,1,1,1,1,1,2.0
7,bot,1,1,1,1,2,1.1
7,bot,1,1,1,1,3,0.6
7,bot,1,1,1,1,4,0.3
7,bot,0,0,0,2,-4,0.2
7,bot,0,0,0,2,-3,0.4
7,bot,0,0,0,2,-2,0.7
7,bot,0,0,0,2,-1,1.0
7,bot,0,0,0,2,0,0.8
7,bot,0,0,0,2,1,0.4
7,bot,0,0,0,2,2,0.2
7,bot,0,0,0,2,3,0.1
7,bot,0,0,0,2,4,0.1
7,bot,0,0,1,2,-4,0.8
7,bot,0,0,1,2,-3,1.3
7,bot,0,0,1,2,-2,2.0
7,bot,0,0,1,2,-1,3.0
7,bot,0,0,1,2,0,2.6
7,bot,0,0,1,2,1,1.4
7,bot,0,0,1,2,2,0.8
7,bot,0,0,1,2,3,0.4
7,bot,0,0,1,2,4,0.2
7,bot,0,1,0,2,-4,0.7
7,bot,0,1,0,2,-3,1.1
7,bot,0,1,0,2,-2,1.8
7,bot,0,1,0,2,-1,2.6
7,bot,0,1,0,2,0,2.2
7,bot,0,1,0,2,1,1.1
7,bot,0,1,0,2,2,0.7
7,bot,0,1,0,2,3,0.4
7,bot,0,1,0,2,4,0.2
7,bot,0,1,1,2,-4,1.5
7,bot,0,1,1,2,-3,2.4
7,bot,0,1,1,2,-2,3.6
7,bot,0,1,1,2,-1,4.3
7,bot,0,1,1,2,0,3.3
7,bot,0,1,1,2,1,1.7
7,bot,0,1,1,2,2,1.0
7,bot,0,1,1,2,3,0.5
7,bot,0,1,1,2,4,0.3
7,bot,1,0,0,2,-4,0.5
7,bot,1,0,0,2,-3,0.9
7,bot,1,0,0,2,-2,1.4
7,bot,1,0,0,2,-1,1.8
7,bot,1,0,0,2,0,1.5
7,bot,1,0,0,2,1,0.8
7,bot,1,0,0,2,2,0.4
7,bot,1,0,0,2,3,0.2
7,bot,1,0,0,2,4,0.1
7,bot,1,0,1,2,-4,1.3
7,bot,1,0,1,2,-3,2.1
7,bot,1,0,1,2,-2,3.0
7,bot,1,0,1,2,-1,3.8
7,bot,1,0,1,2,0,3.1
7,bot,1,0,1,2,1,1.6
7,bot,1,0,1,2,2,0.9
7,bot,1,0,1,2,3,0.5
7,bot,1,0,1,2,4,0.3
7,bot,1,1,0,2,-4,1.2
7,bot,1,1,0,2,-3,2.0
7,bot,1,1,0,2,-2,2.9
7,bot,1,1,0,2,-1,3.6
7,bot,1,1,0,2,0,2.9
7,bot,1,1,0,2,1,1.5
7,bot,1,1,0,2,2,0.8
7,bot,1,1,0,2,3,0.5
7,bot,1,1,0,2,4,0.2
7,bot,1,1,1,2,-4,2.6
7,bot,1,1,1,2,-3,3.9
7,bot,1,1,1,2,-2,5.2
7,bot,1,1,1,2,-1,5.9
7,bot,1,1,1,2,0,4.5
7,bot,1,1,1,2,1,2.4
7,bot,1,1,1,2,2,1.3
7,bot,1,1,1,2,3,0.7
7,bot,1,1,1,2,4,0.4
8,top,0,0,0,0,-4,0.2
8,top,0,0,0,0,-3,0.3
8,top,0,0,0,0,-2,0.6
8,top,0,0,0,0,-1,1.0
8,top,0,0,0,0,0,1.9
8,top,0,0,0,0,1,2.2
8,top,0,0,0,0,2,1.5
8,top,0,0,0,0,3,0.9
8,top,0,0,0,0,4,0.6
8,top,0,0,1,0,-4,0.2
8,top,0,0,1,0,-3,0.3
8,top,0,0,1,0,-2,0.5
